vehicle_age,vehicle_type,fuel_type,usage_type,vehicle_value,driver_age,annual_mileage,credit_score_tier,previous_claims_count,coverage_tier,deductible_amount,annual_premium,claim_filed,claim_amount
11,SUV,PETROL,PERSONAL,14850.16,68,7976,FAIR,0,ZERO_DEP_PREMIUM,500.0,519.76,0,0.0
11,SUV,DIESEL,PERSONAL,16210.33,69,6480,GOOD,1,ZERO_DEP_PREMIUM,1000.0,652.47,1,9925.25
1,SUV,HYBRID,PERSONAL,38289.5,49,8360,GOOD,0,ZERO_DEP_PREMIUM,500.0,1340.13,0,0.0
1,SUV,PETROL,PERSONAL,45621.29,68,10574,GOOD,1,ZERO_DEP_PREMIUM,500.0,1596.75,0,0.0
11,SEDAN,DIESEL,PERSONAL,11746.88,59,16499,EXCELLENT,1,COMPREHENSIVE,1000.0,334.79,0,0.0
5,SEDAN,CNG,PERSONAL,17256.67,33,10503,GOOD,1,COMPREHENSIVE,500.0,491.82,1,5036.64
15,SUV,CNG,PERSONAL,8370.51,23,16922,EXCELLENT,3,ZERO_DEP_PREMIUM,250.0,366.21,0,0.0
2,TRUCK,PETROL,COMMERCIAL,42904.17,26,13814,EXCELLENT,0,THIRD_PARTY,250.0,724.01,1,8951.14
0,SUV,PETROL,PERSONAL,40073.59,57,20686,GOOD,0,ZERO_DEP_PREMIUM,2000.0,1402.58,0,0.0
14,HATCHBACK,PETROL,COMMERCIAL,4873.18,39,10245,EXCELLENT,2,THIRD_PARTY,500.0,250.0,1,600.35
7,COMMERCIAL_VAN,ELECTRIC,RIDESHARE,18460.83,65,14361,GOOD,0,COMPREHENSIVE,500.0,789.2,0,0.0
6,SEDAN,ELECTRIC,PERSONAL,14766.22,25,18119,GOOD,0,THIRD_PARTY,1000.0,250.0,0,0.0
3,SUV,DIESEL,RIDESHARE,29588.24,73,15336,FAIR,1,THIRD_PARTY,500.0,638.0,1,2962.95
15,SUV,PETROL,PERSONAL,11263.41,49,11733,EXCELLENT,0,COMPREHENSIVE,2000.0,321.01,0,0.0
13,COMMERCIAL_VAN,PETROL,PERSONAL,13760.99,43,10305,EXCELLENT,1,COMPREHENSIVE,1000.0,392.19,0,0.0
15,COMMERCIAL_VAN,DIESEL,PERSONAL,7231.01,71,3753,FAIR,0,COMPREHENSIVE,500.0,250.0,0,0.0
0,SUV,DIESEL,PERSONAL,31387.97,35,11422,GOOD,2,THIRD_PARTY,1000.0,392.35,0,0.0
1,SEDAN,ELECTRIC,COMMERCIAL,17003.51,54,8349,FAIR,0,COMPREHENSIVE,500.0,654.21,0,0.0
8,HATCHBACK,PETROL,PERSONAL,5308.76,69,10062,EXCELLENT,1,ZERO_DEP_PREMIUM,500.0,250.0,1,1164.25
3,SEDAN,PETROL,PERSONAL,16792.3,29,12732,GOOD,0,THIRD_PARTY,500.0,250.0,0,0.0
2,HATCHBACK,PETROL,COMMERCIAL,16688.2,55,5475,EXCELLENT,1,COMPREHENSIVE,1000.0,642.08,0,0.0
7,TRUCK,PETROL,PERSONAL,30316.42,51,8032,GOOD,0,COMPREHENSIVE,500.0,864.02,0,0.0
3,SUV,PETROL,PERSONAL,26429.67,21,14243,FAIR,1,ZERO_DEP_PREMIUM,1000.0,1156.3,0,0.0
6,SUV,PETROL,PERSONAL,22369.85,33,6807,GOOD,0,THIRD_PARTY,500.0,279.62,0,0.0
14,SUV,PETROL,RIDESHARE,11480.81,78,12296,GOOD,0,THIRD_PARTY,500.0,250.0,1,2252.86
12,SUV,PETROL,COMMERCIAL,15870.31,41,6192,EXCELLENT,0,THIRD_PARTY,1000.0,267.81,0,0.0
13,SEDAN,PETROL,PERSONAL,10216.66,31,14868,POOR,1,ZERO_DEP_PREMIUM,250.0,357.58,0,0.0
13,HATCHBACK,ELECTRIC,PERSONAL,4500.0,34,15456,GOOD,0,ZERO_DEP_PREMIUM,1000.0,250.0,1,513.54
13,TRUCK,PETROL,PERSONAL,11281.35,68,18057,EXCELLENT,1,ZERO_DEP_PREMIUM,1000.0,394.85,0,0.0
4,TRUCK,DIESEL,PERSONAL,22159.07,48,18103,EXCELLENT,0,COMPREHENSIVE,500.0,631.53,0,0.0
4,SEDAN,ELECTRIC,COMMERCIAL,20175.49,21,13733,EXCELLENT,0,THIRD_PARTY,1000.0,425.58,0,0.0
10,TRUCK,DIESEL,PERSONAL,20515.68,67,4572,EXCELLENT,0,THIRD_PARTY,1000.0,256.45,0,0.0
5,HATCHBACK,CNG,PERSONAL,9143.8,61,12509,POOR,1,ZERO_DEP_PREMIUM,1000.0,320.03,0,0.0
11,SEDAN,PETROL,RIDESHARE,11956.44,51,14560,GOOD,1,COMPREHENSIVE,500.0,511.14,1,3911.55
12,SEDAN,ELECTRIC,COMMERCIAL,8526.64,55,13044,GOOD,0,COMPREHENSIVE,1000.0,328.06,0,0.0
3,SEDAN,CNG,PERSONAL,27407.79,55,19982,GOOD,0,COMPREHENSIVE,1000.0,781.12,0,0.0
1,TRUCK,HYBRID,PERSONAL,28039.2,20,18339,GOOD,1,THIRD_PARTY,1000.0,438.11,0,0.0
5,SUV,PETROL,PERSONAL,17447.4,25,12617,EXCELLENT,0,ZERO_DEP_PREMIUM,1000.0,610.66,1,2934.3
12,HATCHBACK,PETROL,PERSONAL,4701.72,29,15856,EXCELLENT,1,COMPREHENSIVE,1000.0,250.0,0,0.0
4,SEDAN,PETROL,PERSONAL,12798.99,52,5901,EXCELLENT,0,COMPREHENSIVE,2000.0,364.77,0,0.0
2,HATCHBACK,DIESEL,PERSONAL,16530.7,19,13351,GOOD,0,COMPREHENSIVE,250.0,588.91,0,0.0
3,SEDAN,ELECTRIC,COMMERCIAL,14438.76,70,6812,GOOD,0,ZERO_DEP_PREMIUM,1000.0,784.57,0,0.0
2,SEDAN,PETROL,RIDESHARE,26359.61,46,11694,POOR,0,COMPREHENSIVE,1000.0,1126.87,1,5298.03
2,SUV,DIESEL,PERSONAL,21965.12,40,9445,GOOD,2,THIRD_PARTY,1000.0,274.56,0,0.0
3,SEDAN,DIESEL,PERSONAL,17181.14,50,9569,GOOD,2,THIRD_PARTY,500.0,250.0,1,5460.95
1,HATCHBACK,PETROL,PERSONAL,18766.29,67,8844,POOR,0,THIRD_PARTY,1000.0,250.0,1,5020.66
3,SEDAN,HYBRID,RIDESHARE,26759.26,35,10699,GOOD,1,COMPREHENSIVE,2000.0,1143.96,1,1291.67
9,SUV,ELECTRIC,COMMERCIAL,15254.01,57,9926,GOOD,1,COMPREHENSIVE,1000.0,586.9,0,0.0
10,SUV,PETROL,PERSONAL,19331.57,75,15349,GOOD,1,ZERO_DEP_PREMIUM,500.0,778.1,0,0.0
1,SUV,DIESEL,PERSONAL,37307.63,39,11310,FAIR,0,ZERO_DEP_PREMIUM,500.0,1305.77,0,0.0
13,SEDAN,PETROL,COMMERCIAL,7561.75,31,12294,GOOD,0,COMPREHENSIVE,500.0,290.94,0,0.0
9,SEDAN,DIESEL,PERSONAL,14040.8,46,13809,GOOD,1,ZERO_DEP_PREMIUM,1000.0,491.43,1,3590.2
7,TRUCK,CNG,PERSONAL,20616.76,62,13795,GOOD,0,ZERO_DEP_PREMIUM,1000.0,721.59,0,0.0
9,SEDAN,HYBRID,PERSONAL,9858.43,32,7690,GOOD,0,COMPREHENSIVE,500.0,280.97,0,0.0
15,HATCHBACK,PETROL,COMMERCIAL,4508.61,32,11310,FAIR,0,THIRD_PARTY,250.0,250.0,0,0.0
4,COMMERCIAL_VAN,PETROL,PERSONAL,25363.8,62,13567,GOOD,2,COMPREHENSIVE,250.0,722.87,0,0.0
12,SEDAN,PETROL,COMMERCIAL,6666.76,21,8535,EXCELLENT,0,COMPREHENSIVE,1000.0,320.63,1,1019.8
6,SEDAN,DIESEL,PERSONAL,11027.31,53,8027,GOOD,0,ZERO_DEP_PREMIUM,500.0,385.96,0,0.0
10,SUV,PETROL,COMMERCIAL,17544.61,22,7220,POOR,0,COMPREHENSIVE,250.0,843.79,0,0.0
3,COMMERCIAL_VAN,DIESEL,PERSONAL,33593.61,20,13409,GOOD,0,ZERO_DEP_PREMIUM,500.0,1469.72,0,0.0
9,TRUCK,PETROL,PERSONAL,18607.84,29,11177,GOOD,2,ZERO_DEP_PREMIUM,1000.0,651.27,0,0.0
5,SUV,PETROL,COMMERCIAL,29819.34,37,11818,POOR,1,COMPREHENSIVE,500.0,1147.3,1,3270.86
12,HATCHBACK,PETROL,COMMERCIAL,5095.63,61,4489,GOOD,0,THIRD_PARTY,1000.0,250.0,0,0.0
11,SEDAN,CNG,RIDESHARE,11030.57,37,12819,POOR,1,THIRD_PARTY,500.0,250.0,0,0.0
13,COMMERCIAL_VAN,ELECTRIC,PERSONAL,14902.25,56,13042,EXCELLENT,0,ZERO_DEP_PREMIUM,500.0,521.58,0,0.0
9,COMMERCIAL_VAN,PETROL,PERSONAL,20952.74,56,13685,POOR,1,COMPREHENSIVE,1000.0,597.15,1,3259.69
3,SEDAN,PETROL,PERSONAL,20724.79,18,18989,EXCELLENT,1,COMPREHENSIVE,500.0,738.32,1,2509.05
14,SEDAN,DIESEL,PERSONAL,8168.17,61,9081,FAIR,0,THIRD_PARTY,250.0,250.0,0,0.0
15,SEDAN,PETROL,COMMERCIAL,6252.29,20,14694,FAIR,0,THIRD_PARTY,1000.0,250.0,0,0.0
15,SEDAN,DIESEL,PERSONAL,7285.14,64,14005,GOOD,2,THIRD_PARTY,500.0,250.0,0,0.0
5,HATCHBACK,ELECTRIC,PERSONAL,8789.24,26,14548,FAIR,1,COMPREHENSIVE,500.0,250.49,1,1440.72
0,SEDAN,DIESEL,PERSONAL,26112.31,71,11103,GOOD,0,COMPREHENSIVE,1000.0,855.83,0,0.0
5,SEDAN,DIESEL,PERSONAL,13737.28,71,15935,EXCELLENT,0,ZERO_DEP_PREMIUM,1000.0,552.93,0,0.0
5,SEDAN,DIESEL,RIDESHARE,11791.07,37,9217,GOOD,0,ZERO_DEP_PREMIUM,500.0,619.03,0,0.0
1,COMMERCIAL_VAN,HYBRID,PERSONAL,38452.2,75,10386,GOOD,0,COMPREHENSIVE,500.0,1260.27,1,5684.6
15,SUV,HYBRID,PERSONAL,11417.4,26,11666,GOOD,1,ZERO_DEP_PREMIUM,2000.0,399.61,0,0.0
11,SUV,DIESEL,COMMERCIAL,9158.51,48,11467,EXCELLENT,0,ZERO_DEP_PREMIUM,500.0,432.74,0,0.0
9,SEDAN,PETROL,PERSONAL,9315.07,63,14181,EXCELLENT,0,ZERO_DEP_PREMIUM,2000.0,326.03,0,0.0
9,COMMERCIAL_VAN,DIESEL,PERSONAL,16621.19,45,13671,GOOD,0,COMPREHENSIVE,1000.0,473.7,0,0.0
8,HATCHBACK,PETROL,PERSONAL,8773.99,52,13709,FAIR,0,COMPREHENSIVE,500.0,250.06,0,0.0
14,SEDAN,DIESEL,PERSONAL,5692.37,57,18447,FAIR,0,COMPREHENSIVE,2000.0,250.0,1,1381.77
5,SEDAN,DIESEL,PERSONAL,12001.29,78,11564,EXCELLENT,0,ZERO_DEP_PREMIUM,500.0,483.05,0,0.0
11,SEDAN,PETROL,PERSONAL,9797.12,55,17253,POOR,1,ZERO_DEP_PREMIUM,500.0,342.9,0,0.0
14,SEDAN,PETROL,PERSONAL,8839.23,61,7709,POOR,1,THIRD_PARTY,500.0,250.0,0,0.0
10,SUV,DIESEL,PERSONAL,10159.06,19,11922,EXCELLENT,0,COMPREHENSIVE,1000.0,361.92,0,0.0
12,TRUCK,HYBRID,PERSONAL,13402.27,20,12198,GOOD,1,COMPREHENSIVE,500.0,477.46,0,0.0
6,SUV,DIESEL,PERSONAL,23805.4,31,6612,GOOD,1,COMPREHENSIVE,250.0,678.45,0,0.0
1,HATCHBACK,DIESEL,RIDESHARE,11524.52,34,12702,GOOD,0,THIRD_PARTY,1000.0,250.0,0,0.0
1,SUV,PETROL,PERSONAL,28342.73,52,13021,GOOD,0,ZERO_DEP_PREMIUM,500.0,992.0,0,0.0
15,HATCHBACK,DIESEL,COMMERCIAL,4500.0,21,15188,GOOD,0,THIRD_PARTY,250.0,250.0,1,231.0
1,HATCHBACK,PETROL,PERSONAL,19907.34,64,14669,GOOD,0,COMPREHENSIVE,500.0,567.36,0,0.0
9,SEDAN,DIESEL,PERSONAL,10026.24,47,6751,EXCELLENT,1,ZERO_DEP_PREMIUM,1000.0,350.92,0,0.0
12,SEDAN,PETROL,PERSONAL,8730.38,71,17881,EXCELLENT,0,ZERO_DEP_PREMIUM,2000.0,351.4,0,0.0
10,SUV,DIESEL,RIDESHARE,13737.92,75,10418,FAIR,1,COMPREHENSIVE,1000.0,675.39,1,2343.61
8,SEDAN,PETROL,PERSONAL,16239.05,56,9778,EXCELLENT,0,ZERO_DEP_PREMIUM,500.0,568.37,0,0.0
2,SEDAN,PETROL,PERSONAL,16154.9,68,14706,FAIR,3,ZERO_DEP_PREMIUM,500.0,565.42,1,2375.15
12,SUV,CNG,RIDESHARE,12727.11,31,16329,GOOD,0,THIRD_PARTY,500.0,250.0,0,0.0
3,COMMERCIAL_VAN,PETROL,COMMERCIAL,37005.45,65,10375,GOOD,0,THIRD_PARTY,1000.0,624.47,1,26844.16
0,SUV,PETROL,PERSONAL,50100.56,44,12300,FAIR,2,COMPREHENSIVE,1000.0,1427.87,0,0.0
0,HATCHBACK,DIESEL,RIDESHARE,19025.73,30,16600,EXCELLENT,0,ZERO_DEP_PREMIUM,250.0,998.85,0,0.0
3,SUV,HYBRID,PERSONAL,26204.96,72,8312,EXCELLENT,0,ZERO_DEP_PREMIUM,500.0,1054.75,0,0.0
13,HATCHBACK,PETROL,PERSONAL,4640.2,78,3000,POOR,0,THIRD_PARTY,500.0,250.0,0,0.0
1,SUV,ELECTRIC,PERSONAL,30996.78,37,14919,GOOD,0,COMPREHENSIVE,1000.0,883.41,0,0.0
15,TRUCK,HYBRID,PERSONAL,12002.49,66,16617,EXCELLENT,0,COMPREHENSIVE,2000.0,342.07,0,0.0
7,SUV,PETROL,PERSONAL,22651.2,66,5325,EXCELLENT,0,COMPREHENSIVE,250.0,645.56,0,0.0
12,SUV,PETROL,COMMERCIAL,14785.69,41,12409,FAIR,1,COMPREHENSIVE,1000.0,568.88,0,0.0
3,SUV,PETROL,PERSONAL,26901.09,27,10258,GOOD,0,COMPREHENSIVE,250.0,766.68,0,0.0
15,SUV,ELECTRIC,PERSONAL,10512.79,24,13078,EXCELLENT,0,COMPREHENSIVE,500.0,374.52,0,0.0
2,SEDAN,PETROL,COMMERCIAL,28880.2,69,3191,FAIR,0,COMPREHENSIVE,250.0,1277.84,1,1100.77
2,SEDAN,PETROL,PERSONAL,28949.56,34,6797,GOOD,0,ZERO_DEP_PREMIUM,250.0,1013.23,0,0.0
5,SEDAN,DIESEL,RIDESHARE,19353.31,39,14519,POOR,2,ZERO_DEP_PREMIUM,250.0,1016.05,0,0.0
11,TRUCK,DIESEL,RIDESHARE,17866.06,76,11900,GOOD,1,ZERO_DEP_PREMIUM,250.0,1078.66,0,0.0
12,SEDAN,PETROL,RIDESHARE,8988.61,61,19270,GOOD,1,ZERO_DEP_PREMIUM,1000.0,471.9,0,0.0
5,SEDAN,DIESEL,COMMERCIAL,13438.03,28,15148,EXCELLENT,0,THIRD_PARTY,500.0,250.0,0,0.0
5,HATCHBACK,PETROL,PERSONAL,7853.23,59,8166,GOOD,0,ZERO_DEP_PREMIUM,500.0,274.86,0,0.0
5,SEDAN,PETROL,PERSONAL,16873.79,40,15737,EXCELLENT,1,THIRD_PARTY,500.0,250.0,0,0.0
7,SUV,DIESEL,PERSONAL,15098.72,71,20187,GOOD,0,ZERO_DEP_PREMIUM,2000.0,607.72,0,0.0
7,SEDAN,HYBRID,PERSONAL,14831.76,77,12174,EXCELLENT,1,COMPREHENSIVE,500.0,486.11,0,0.0
8,COMMERCIAL_VAN,PETROL,PERSONAL,20585.63,39,14312,GOOD,1,THIRD_PARTY,500.0,257.32,0,0.0
0,TRUCK,HYBRID,PERSONAL,46988.96,57,16214,POOR,1,COMPREHENSIVE,2000.0,1339.19,0,0.0
9,TRUCK,DIESEL,RIDESHARE,13660.35,64,11749,EXCELLENT,1,COMPREHENSIVE,1000.0,583.98,0,0.0
7,SUV,PETROL,RIDESHARE,13774.13,71,3000,GOOD,1,COMPREHENSIVE,500.0,677.17,0,0.0
4,HATCHBACK,ELECTRIC,PERSONAL,8550.9,35,15001,GOOD,0,COMPREHENSIVE,500.0,250.0,0,0.0
2,SEDAN,PETROL,PERSONAL,17387.08,72,16098,GOOD,0,ZERO_DEP_PREMIUM,250.0,699.83,0,0.0
10,SEDAN,CNG,PERSONAL,14103.04,62,19084,FAIR,0,COMPREHENSIVE,1000.0,401.94,0,0.0
9,SEDAN,HYBRID,COMMERCIAL,10471.36,43,7548,FAIR,0,COMPREHENSIVE,1000.0,402.89,0,0.0
2,SUV,PETROL,PERSONAL,26961.06,65,7756,POOR,1,ZERO_DEP_PREMIUM,500.0,943.64,0,0.0
5,SUV,PETROL,PERSONAL,16547.53,47,9399,FAIR,0,THIRD_PARTY,1000.0,250.0,0,0.0
7,SUV,PETROL,PERSONAL,21295.76,30,11744,FAIR,0,COMPREHENSIVE,500.0,606.93,0,0.0
9,SEDAN,PETROL,PERSONAL,12867.79,21,14922,GOOD,2,ZERO_DEP_PREMIUM,500.0,562.97,1,3680.47
1,SUV,PETROL,RIDESHARE,26955.39,60,7455,GOOD,0,COMPREHENSIVE,500.0,1152.34,1,5476.26
11,HATCHBACK,PETROL,PERSONAL,7617.33,44,16771,GOOD,0,COMPREHENSIVE,500.0,250.0,0,0.0
8,SUV,DIESEL,PERSONAL,21336.5,68,16544,EXCELLENT,1,THIRD_PARTY,500.0,266.71,0,0.0
4,HATCHBACK,PETROL,COMMERCIAL,9449.34,57,16673,GOOD,1,THIRD_PARTY,2000.0,250.0,1,2423.6
4,SEDAN,ELECTRIC,COMMERCIAL,18544.36,27,11103,GOOD,0,THIRD_PARTY,500.0,312.94,0,0.0
0,HATCHBACK,ELECTRIC,COMMERCIAL,16333.98,61,3000,GOOD,1,THIRD_PARTY,500.0,275.64,0,0.0
5,SUV,DIESEL,PERSONAL,21206.31,45,19705,GOOD,0,COMPREHENSIVE,500.0,604.38,0,0.0
12,SEDAN,HYBRID,PERSONAL,10667.8,38,9832,EXCELLENT,0,THIRD_PARTY,250.0,250.0,0,0.0
10,SEDAN,PETROL,PERSONAL,7861.77,69,15729,GOOD,0,THIRD_PARTY,1000.0,250.0,0,0.0
10,SUV,PETROL,PERSONAL,13888.88,28,13047,POOR,1,ZERO_DEP_PREMIUM,500.0,486.11,1,1523.26
4,HATCHBACK,DIESEL,PERSONAL,10967.84,37,17579,GOOD,0,THIRD_PARTY,250.0,250.0,0,0.0
6,SUV,DIESEL,PERSONAL,21017.91,70,12269,EXCELLENT,0,COMPREHENSIVE,1000.0,688.86,0,0.0
6,SEDAN,DIESEL,PERSONAL,19237.46,77,12809,GOOD,0,THIRD_PARTY,500.0,276.54,0,0.0
15,TRUCK,HYBRID,RIDESHARE,9117.55,53,13309,FAIR,0,COMPREHENSIVE,500.0,389.78,0,0.0
3,SUV,CNG,PERSONAL,20944.5,36,14379,POOR,0,COMPREHENSIVE,1000.0,596.92,0,0.0
4,SUV,DIESEL,RIDESHARE,27957.17,69,6941,FAIR,0,THIRD_PARTY,250.0,602.83,0,0.0
9,SUV,ELECTRIC,PERSONAL,12658.43,27,20940,GOOD,0,ZERO_DEP_PREMIUM,500.0,443.05,0,0.0
13,SEDAN,PETROL,PERSONAL,5741.04,32,12181,GOOD,0,COMPREHENSIVE,500.0,250.0,0,0.0
15,SUV,PETROL,PERSONAL,8736.52,62,15087,POOR,0,COMPREHENSIVE,1000.0,250.0,0,0.0
7,SEDAN,ELECTRIC,COMMERCIAL,11470.84,62,19321,GOOD,0,THIRD_PARTY,500.0,250.0,0,0.0
1,COMMERCIAL_VAN,PETROL,PERSONAL,32949.61,70,12464,EXCELLENT,1,COMPREHENSIVE,1000.0,1079.92,0,0.0
0,SUV,PETROL,COMMERCIAL,31744.72,77,8017,GOOD,1,COMPREHENSIVE,1000.0,1404.58,0,0.0
13,SUV,PETROL,PERSONAL,8080.06,35,7874,POOR,1,COMPREHENSIVE,1000.0,250.0,0,0.0
5,SUV,DIESEL,RIDESHARE,24537.41,24,10476,GOOD,0,COMPREHENSIVE,2000.0,1311.22,0,0.0
10,TRUCK,PETROL,PERSONAL,12318.08,47,14000,POOR,0,THIRD_PARTY,1000.0,250.0,0,0.0
13,HATCHBACK,DIESEL,COMMERCIAL,6462.83,31,14470,EXCELLENT,0,COMPREHENSIVE,500.0,250.0,1,1212.28
3,SUV,PETROL,PERSONAL,25471.85,54,17584,FAIR,0,ZERO_DEP_PREMIUM,1000.0,891.51,0,0.0
12,HATCHBACK,PETROL,COMMERCIAL,6122.44,58,5585,EXCELLENT,0,THIRD_PARTY,1000.0,250.0,0,0.0
9,SUV,PETROL,PERSONAL,19522.65,47,13497,EXCELLENT,1,COMPREHENSIVE,500.0,556.4,0,0.0
2,SUV,PETROL,PERSONAL,26692.51,71,15270,GOOD,0,COMPREHENSIVE,1000.0,874.85,0,0.0
15,SEDAN,HYBRID,RIDESHARE,7734.23,44,15101,GOOD,0,THIRD_PARTY,500.0,250.0,0,0.0
15,SUV,PETROL,PERSONAL,11221.39,66,3000,GOOD,0,ZERO_DEP_PREMIUM,1000.0,392.75,0,0.0
6,SEDAN,PETROL,PERSONAL,12829.29,74,10826,POOR,0,COMPREHENSIVE,1000.0,420.48,0,0.0
7,TRUCK,DIESEL,COMMERCIAL,31713.02,54,16161,EXCELLENT,0,COMPREHENSIVE,1000.0,1220.16,0,0.0
10,SEDAN,DIESEL,PERSONAL,7234.0,65,8843,EXCELLENT,0,COMPREHENSIVE,1000.0,250.0,0,0.0
11,COMMERCIAL_VAN,PETROL,PERSONAL,11471.7,58,7161,GOOD,1,COMPREHENSIVE,1000.0,326.94,0,0.0
3,SUV,PETROL,PERSONAL,33802.57,34,15037,FAIR,0,COMPREHENSIVE,500.0,963.37,0,0.0
11,SUV,CNG,COMMERCIAL,10663.7,47,13846,FAIR,1,COMPREHENSIVE,1000.0,410.29,0,0.0
11,SUV,DIESEL,PERSONAL,15165.61,35,13537,GOOD,0,ZERO_DEP_PREMIUM,2000.0,530.8,0,0.0
14,SEDAN,PETROL,PERSONAL,9018.18,20,9591,FAIR,0,COMPREHENSIVE,1000.0,321.27,0,0.0
9,SEDAN,DIESEL,PERSONAL,15258.99,45,6584,EXCELLENT,0,COMPREHENSIVE,1000.0,434.88,0,0.0
11,SEDAN,PETROL,COMMERCIAL,9508.17,54,16772,EXCELLENT,0,ZERO_DEP_PREMIUM,2000.0,449.26,1,1579.06
10,SUV,PETROL,RIDESHARE,19343.06,47,27518,GOOD,1,COMPREHENSIVE,250.0,826.92,1,19343.06
10,SUV,DIESEL,COMMERCIAL,13852.65,71,5209,FAIR,0,ZERO_DEP_PREMIUM,250.0,752.72,1,1673.42
14,HATCHBACK,HYBRID,PERSONAL,4500.0,38,17091,GOOD,2,COMPREHENSIVE,2000.0,250.0,0,0.0
5,SEDAN,PETROL,PERSONAL,17194.19,66,11729,GOOD,0,COMPREHENSIVE,1000.0,490.03,0,0.0
12,SEDAN,ELECTRIC,PERSONAL,9682.9,37,13927,GOOD,1,COMPREHENSIVE,250.0,275.96,0,0.0
10,SUV,PETROL,PERSONAL,14307.41,39,12231,GOOD,0,COMPREHENSIVE,500.0,407.76,0,0.0
10,TRUCK,PETROL,RIDESHARE,18794.29,53,22378,FAIR,0,COMPREHENSIVE,1000.0,803.46,0,0.0
14,HATCHBACK,PETROL,COMMERCIAL,4500.0,53,8890,GOOD,0,THIRD_PARTY,1000.0,250.0,0,0.0
1,SUV,PETROL,PERSONAL,34965.84,38,9793,EXCELLENT,0,COMPREHENSIVE,500.0,996.53,1,3027.39
7,SUV,HYBRID,PERSONAL,25427.44,41,12842,FAIR,1,ZERO_DEP_PREMIUM,500.0,889.96,0,0.0
5,SEDAN,DIESEL,PERSONAL,17034.16,38,15053,GOOD,0,COMPREHENSIVE,1000.0,485.47,0,0.0
10,COMMERCIAL_VAN,PETROL,PERSONAL,12981.02,24,18507,FAIR,0,COMPREHENSIVE,2000.0,462.45,1,7901.94
8,SUV,CNG,PERSONAL,20841.79,25,14712,POOR,0,ZERO_DEP_PREMIUM,1000.0,729.46,0,0.0
10,SEDAN,HYBRID,PERSONAL,9479.96,39,13514,GOOD,0,THIRD_PARTY,1000.0,250.0,0,0.0
15,SUV,ELECTRIC,PERSONAL,11122.1,39,10512,GOOD,0,ZERO_DEP_PREMIUM,500.0,389.27,0,0.0
12,SEDAN,HYBRID,RIDESHARE,6202.66,47,14806,GOOD,1,COMPREHENSIVE,500.0,265.16,0,0.0
12,COMMERCIAL_VAN,PETROL,PERSONAL,11427.22,51,9288,GOOD,0,COMPREHENSIVE,250.0,325.68,0,0.0
5,SEDAN,ELECTRIC,PERSONAL,12429.07,46,13409,FAIR,1,THIRD_PARTY,500.0,250.0,0,0.0
5,SUV,DIESEL,PERSONAL,17067.28,78,11519,GOOD,0,THIRD_PARTY,500.0,250.0,0,0.0
11,SEDAN,HYBRID,RIDESHARE,10695.8,27,8078,FAIR,1,THIRD_PARTY,500.0,250.0,0,0.0
1,HATCHBACK,ELECTRIC,COMMERCIAL,14119.33,22,19514,FAIR,0,ZERO_DEP_PREMIUM,500.0,833.92,0,0.0
15,HATCHBACK,PETROL,PERSONAL,5093.59,66,8091,EXCELLENT,0,ZERO_DEP_PREMIUM,2000.0,250.0,0,0.0
4,SUV,ELECTRIC,PERSONAL,26204.83,74,10727,FAIR,1,COMPREHENSIVE,250.0,858.86,0,0.0
8,SUV,PETROL,PERSONAL,15350.29,56,5367,FAIR,0,COMPREHENSIVE,500.0,437.48,0,0.0
0,TRUCK,PETROL,PERSONAL,53003.38,51,11744,FAIR,0,ZERO_DEP_PREMIUM,1000.0,1855.12,0,0.0
3,SEDAN,PETROL,PERSONAL,22273.38,55,14451,GOOD,0,ZERO_DEP_PREMIUM,500.0,779.57,0,0.0
9,SEDAN,HYBRID,PERSONAL,14015.82,27,8419,GOOD,0,COMPREHENSIVE,1000.0,399.45,0,0.0
9,SEDAN,PETROL,PERSONAL,12800.8,26,4314,EXCELLENT,0,THIRD_PARTY,500.0,250.0,0,0.0
13,COMMERCIAL_VAN,DIESEL,PERSONAL,9109.52,77,10812,FAIR,0,COMPREHENSIVE,1000.0,298.56,0,0.0
2,SUV,PETROL,PERSONAL,34856.23,49,11794,GOOD,0,COMPREHENSIVE,1000.0,993.4,1,6651.47
0,HATCHBACK,CNG,PERSONAL,15585.35,22,11441,GOOD,1,COMPREHENSIVE,1000.0,555.23,0,0.0
0,SUV,PETROL,PERSONAL,36871.2,52,19633,EXCELLENT,0,COMPREHENSIVE,250.0,1050.83,0,0.0
14,SEDAN,ELECTRIC,PERSONAL,9339.12,28,14007,GOOD,0,ZERO_DEP_PREMIUM,1000.0,326.87,0,0.0
0,SEDAN,HYBRID,PERSONAL,24751.35,59,13653,EXCELLENT,0,COMPREHENSIVE,500.0,705.41,0,0.0
0,SEDAN,PETROL,PERSONAL,29337.66,33,13984,POOR,0,COMPREHENSIVE,1000.0,836.12,0,0.0
14,SUV,PETROL,COMMERCIAL,9175.49,44,13956,FAIR,1,COMPREHENSIVE,1000.0,353.03,0,0.0
12,SEDAN,ELECTRIC,COMMERCIAL,6425.01,37,10505,EXCELLENT,0,COMPREHENSIVE,1000.0,250.0,0,0.0
1,SEDAN,HYBRID,COMMERCIAL,24073.29,68,8289,GOOD,2,THIRD_PARTY,500.0,406.24,0,0.0
10,TRUCK,ELECTRIC,PERSONAL,19155.18,18,23621,GOOD,1,COMPREHENSIVE,500.0,682.4,0,0.0
